8192,14,0.01,0.008291872339793,0.000180,0.001245,0.14
8192,15,0.01,0.007315309839793,0.000194,0.001099,0.18
8192,16,0.01,0.007315309839793,0.000181,0.001449,0.12
9216,1,0.30,0.002504568632429,0.000176,0.000578,0.30
9216,2,0.18,0.010317068632429,0.000203,0.000553,0.37
9216,3,0.13,0.006175986923127,0.000204,0.000504,0.40
9216,4,0.10,0.007278874187985,0.000212,0.000505,0.42
9216,5,0.06,0.007478070256460,0.000203,0.000647,0.31
9216,6,0.05,0.007912098034238,0.000203,0.000675,0.30
9216,7,0.05,0.000967653589793,0.000232,0.000668,0.35
9216,8,0.02,0.006844846410207,0.000172,0.000871,0.20
9216,9,0.03,0.001202485299096,0.000203,0.000753,0.27
9216,10,0.03,0.004674707521318,0.000203,0.000699,0.29
9216,11,0.02,0.001202485299096,0.000204,0.000938,0.22
9216,12,0.01,0.006410818632429,0.000203,0.001161,0.17
9216,13,0.01,0.002938596410207,0.000172,0.001037,0.17
9216,14,0.01,0.001835709145349,0.000172,0.001524,0.11
9216,15,0.01,0.007912098034238,0.000203,0.001070,0.19
9216,16,0.01,0.004873903589793,0.000203,0.001418,0.14
10240,1,0.36,0.002157346410207,0.000233,0.000640,0.36
10240,2,0.18,0.014657346410207,0.000191,0.000533,0.36
10240,3,0.10,0.013077028589793,0.000218,0.000697,0.31
10240,4,0.09,0.007235471410207,0.000191,0.000533,0.36
10240,5,0.08,0.004873903589793,0.000281,0.000715,0.39
10240,6,0.04,0.008389528589793,0.000191,0.000895,0.21
10240,7,0.03,0.002530153589793,0.000191,0.001074,0.18
10240,8,0.04,0.015829221410207,0.000225,0.000758,0.30
10240,9,0.02,0.002157346410207,0.000191,0.000993,0.19
10240,10,0.02,0.000985471410207,0.000191,0.000968,0.20
10240,11,0.02,0.000204221410207,0.000244,0.000957,0.25
10240,12,0.02,0.004891721410207,0.000199,0.000854,0.23
10240,13,0.01,0.002157346410207,0.000226,0.001306,0.17
10240,14,0.01,0.004110471410207,0.000226,0.001097,0.21
10240,15,0.01,0.002530153589793,0.000241,0.001244,0.19
10240,16,0.01,0.007217653589793,0.000191,0.001179,0.16
11264,1,0.35,0.008620414592025,0.000256,0.000722,0.35
11264,2,0.21,0.021759619137479,0.000216,0.000511,0.42
11264,3,0.15,0.008425039953430,0.000255,0.000579,0.44
11264,4,0.09,0.005424391864752,0.000211,0.000576,0.37
11264,5,0.08,0.002388108135248,0.000258,0.000619,0.42
11264,6,0.06,0.011265949044339,0.000248,0.000730,0.34
11264,7,0.04,0.004163676317066,0.000229,0.000758,0.30
11264,8,0.04,0.014657346410207,0.000259,0.000770,0.34
11264,9,0.05,0.009685755501116,0.000413,0.000852,0.48
11264,10,0.03,0.004359050955661,0.000251,0.000897,0.28
11264,11,0.02,0.002032994498884,0.000210,0.000880,0.24
11264,12,0.03,0.000967653589793,0.000441,0.001359,0.32
11264,13,0.02,0.000807914592025,0.000217,0.000965,0.22
11264,14,0.01,0.001163028228389,0.000218,0.001293,0.17
11264,15,0.02,0.002032994498884,0.000395,0.001402,0.28
11264,16,0.01,0.003808562680702,0.000225,0.001763,0.13
12288,1,0.27,0.008797971410207,0.000229,0.000861,0.27
12288,2,0.20,0.028329221410207,0.000287,0.000732,0.39
12288,3,0.15,0.000659950576873,0.000271,0.000606,0.45
12288,4,0.17,0.003589638076873,0.000437,0.000643,0.68
12288,5,0.09,0.000008908910207,0.000271,0.000626,0.43
12288,6,0.05,0.002269736923127,0.000237,0.000764,0.31
12288,7,0.09,0.001944216089793,0.000452,0.000730,0.62
12288,8,0.03,0.008472450576873,0.000229,0.000998,0.23
12288,9,0.03,0.007495888076873,0.000271,0.000884,0.31
12288,10,0.04,0.006844846410207,0.000318,0.000780,0.41
12288,11,0.03,0.000316611923127,0.000271,0.000981,0.28
12288,12,0.02,0.002920778589793,0.000271,0.001144,0.24
12288,13,0.02,0.003246299423127,0.000271,0.001178,0.23
12288,14,0.02,0.000985471410207,0.000310,0.001113,0.28
12288,15,0.02,0.004548382756460,0.000240,0.000999,0.24
12288,16,0.01,0.000316611923127,0.000280,0.001260,0.22
13312,1,0.37,0.007746288717899,0.000294,0.000787,0.37
13312,2,0.21,0.026676577179438,0.000255,0.000603,0.42
13312,3,0.18,0.000835231025591,0.000302,0.000564,0.54
13312,4,0.11,0.001135711794822,0.000293,0.000638,0.46
13312,5,0.08,0.003972461282101,0.000434,0.001144,0.38
13312,6,0.03,0.001436192564053,0.000433,0.002243,0.19
13312,7,0.05,0.006075826666716,0.000293,0.000879,0.33
13312,8,0.04,0.004140519487130,0.000433,0.001211,0.36
13312,9,0.03,0.006243884871745,0.000256,0.001075,0.24
13312,10,0.06,0.008046769487130,0.000500,0.000905,0.55
13312,11,0.03,0.003840038717899,0.000307,0.001037,0.30
13312,12,0.04,0.000967653589793,0.000434,0.001021,0.43
13312,13,0.02,0.006676788205178,0.000251,0.000899,0.28
13312,14,0.02,0.001135711794822,0.000248,0.001075,0.23
13312,15,0.02,0.001268134359024,0.000292,0.001258,0.23
13312,16,0.02,0.003671980512870,0.000500,0.001374,0.36
14336,1,0.33,0.001822524981635,0.000327,0.000994,0.33
14336,2,0.40,0.028887257124492,0.000464,0.000579,0.80
14336,3,0.12,0.000130600018365,0.000275,0.000775,0.35
14336,4,0.15,0.000688635732650,0.000455,0.000777,0.59
14336,5,0.07,0.002641760732650,0.000267,0.000799,0.33
14336,6,0.10,0.000409617875508,0.000457,0.000736,0.62
14336,7,0.04,0.002101542838778,0.000267,0.000966,0.28
14336,8,0.07,0.009356007124492,0.000481,0.000868,0.55
14336,9,0.05,0.004612703553064,0.000477,0.001020,0.47
14336,10,0.05,0.009076989267350,0.000490,0.001014,0.48
14336,11,0.02,0.005449757124492,0.000316,0.001886,0.17
14336,12,0.02,0.003217614267350,0.000316,0.001118,0.28
14336,13,0.02,0.003757832161222,0.000315,0.001118,0.28
14336,14,0.03,0.002362742875508,0.000465,0.001142,0.41
14336,15,0.03,0.000688635732650,0.000475,0.001188,0.40
14336,16,0.02,0.002920778589793,0.000465,0.001436,0.32
15360,1,0.31,0.001636513076873,0.000287,0.000912,0.31
15360,2,0.26,0.022990679743540,0.000348,0.000682,0.51
15360,3,0.29,0.004761513076873,0.000547,0.000629,0.87
15360,4,0.15,0.004873903589793,0.000340,0.000569,0.60
15360,5,0.11,0.001228070256460,0.000348,0.000657,0.53
15360,6,0.07,0.011905153589793,0.000348,0.000804,0.43
15360,7,0.08,0.002009320256460,0.000508,0.000910,0.56
15360,8,0.05,0.011905153589793,0.000351,0.000845,0.42
15360,9,0.04,0.009561403589793,0.000338,0.000842,0.40
15360,10,0.02,0.010603070256460,0.000338,0.001769,0.19
15360,11,0.03,0.003980263076873,0.000294,0.000866,0.34
15360,12,0.03,0.007626096410207,0.000510,0.001316,0.39
15360,13,0.01,0.010490679743540,0.000295,0.003696,0.08
15360,14,0.01,0.002417763076873,0.000363,0.002603,0.14
15360,15,0.02,0.002790570256460,0.000381,0.001209,0.32
15360,16,0.01,0.000594846410207,0.000286,0.001305,0.22
16384,1,0.36,0.023446408910207,0.000372,0.001042,0.36
16384,2,0.35,0.023690549535207,0.000543,0.000773,0.70
16384,3,0.23,0.002938596410207,0.000383,0.000559,0.69
16384,4,0.21,0.001473752660207,0.000541,0.000653,0.83
16384,5,0.13,0.003164919214793,0.000361,0.000575,0.63
16384,6,0.08,0.014395387964793,0.000369,0.000739,0.50
16384,7,0.06,0.003409059839793,0.000369,0.000918,0.40
16384,8,0.08,0.008047731714793,0.000543,0.000878,0.62
16384,9,0.05,0.009268434839793,0.000346,0.000826,0.42
16384,10,0.04,0.011221559839793,0.000361,0.000910,0.40
16384,11,0.04,0.003426877660207,0.000371,0.000811,0.46
16384,12,0.03,0.001962033910207,0.000316,0.000964,0.33
16384,13,0.03,0.011239377660207,0.000371,0.001059,0.35
16384,14,0.02,0.005135862035207,0.000371,0.001143,0.32
16384,15,0.02,0.002694455785207,0.000314,0.001170,0.27
16384,16,0.02,0.004385622339793,0.000361,0.001408,0.26
17408,1,0.48,0.017184919939619,0.000391,0.000818,0.48
17408,2,0.31,0.016036022880795,0.000383,0.000622,0.62
17408,3,0.21,0.004317272880795,0.000404,0.000636,0.64
17408,4,0.17,0.000411022880795,0.000423,0.000610,0.69
17408,5,0.12,0.002116550648617,0.000388,0.000630,0.62
17408,6,0.08,0.012686403589793,0.000324,0.000685,0.47
17408,7,0.07,0.005103683001558,0.000406,0.000779,0.52
17408,8,0.05,0.006941918295676,0.000325,0.000763,0.43
17408,9,0.04,0.008090815354499,0.000384,0.000973,0.39
17408,10,0.04,0.011077947707440,0.000400,0.001025,0.39
17408,11,0.02,0.000278315354499,0.000496,0.001818,0.27
17408,12,0.04,0.000411022880795,0.000393,0.000889,0.44
17408,13,0.03,0.005925728763148,0.000383,0.000949,0.40
17408,14,0.02,0.006155508174913,0.000393,0.001210,0.32
17408,15,0.02,0.003398155233736,0.000393,0.001161,0.34
17408,16,0.02,0.000640802292560,0.000398,0.001410,0.28
18432,1,0.48,0.014223318632429,0.000413,0.000854,0.48
18432,2,0.27,0.010968110299096,0.000366,0.000681,0.54
18432,3,0.22,0.007712901965762,0.000419,0.000644,0.65
18432,4,0.21,0.000334429743540,0.000499,0.000607,0.82
18432,5,0.10,0.001618695256460,0.000344,0.000698,0.49
18432,6,0.08,0.006827028589793,0.000423,0.000934,0.45
18432,7,0.07,0.005307931367571,0.000406,0.000781,0.52
18432,8,0.05,0.006827028589793,0.000406,0.000991,0.41
18432,9,0.04,0.005958973034238,0.000343,0.001086,0.32
18432,10,0.03,0.012252375812015,0.000350,0.001087,0.32
18432,11,0.05,0.004873903589793,0.000378,0.000732,0.52
18432,12,0.04,0.003137792478682,0.000405,0.000959,0.42
18432,13,0.03,0.005542763076873,0.000416,0.001228,0.34
18432,14,0.03,0.002938596410207,0.000406,0.001083,0.37
18432,15,0.02,0.002938596410207,0.000415,0.001380,0.30
18432,16,0.02,0.002938596410207,0.000416,0.001275,0.33
19456,1,0.47,0.009311951673365,0.000441,0.000935,0.47
19456,2,0.33,0.013423793778628,0.000451,0.000679,0.66
19456,3,0.23,0.010339912199680,0.000440,0.000650,0.68
19456,4,0.17,0.003144188515470,0.000441,0.000664,0.66
19456,5,0.01,0.000471491147049,0.000441,0.006148,0.07
19456,6,0.09,0.006107456221372,0.000428,0.000787,0.54
19456,7,0.07,0.006724232537162,0.000428,0.000866,0.49
19456,8,0.06,0.005490679905583,0.000428,0.000960,0.45
19456,9,0.05,0.006107456221372,0.000428,0.000893,0.48
19456,10,0.05,0.009396929905583,0.000469,0.000907,0.52
19456,11,0.05,0.002817982537162,0.000428,0.000864,0.50
19456,12,0.04,0.005079495695056,0.000429,0.000887,0.48
19456,13,0.03,0.004172149041786,0.000489,0.001130,0.43
19456,14,0.03,0.002527412199680,0.000428,0.001099,0.39
19456,15,0.02,0.004583333252312,0.000459,0.001469,0.31
19456,16,0.02,0.004583333252312,0.000428,0.001175,0.36
20480,1,0.44,0.008797971410207,0.000463,0.001052,0.44
20480,2,0.35,0.013485471410207,0.000463,0.000663,0.70
20480,3,0.24,0.009774533910207,0.000475,0.000657,0.72
20480,4,0.17,0.002157346410207,0.000475,0.000701,0.68
20480,5,0.13,0.003719846410207,0.000463,0.000690,0.67
20480,6,0.11,0.004483278589793,0.000477,0.000716,0.67
20480,7,0.07,0.005069216089793,0.000450,0.000886,0.51
20480,8,0.06,0.008194216089793,0.000450,0.000954,0.47
20480,9,0.06,0.003311403589793,0.000450,0.000863,0.52
20480,10,0.05,0.008389528589793,0.000466,0.000959,0.49
20480,11,0.04,0.006436403589793,0.000456,0.001133,0.40
20480,12,0.04,0.002530153589793,0.000459,0.001057,0.43
20480,13,0.03,0.002547971410207,0.000460,0.001011,0.45
20480,14,0.03,0.000399533910207,0.000461,0.001185,0.39
20480,15,0.03,0.000399533910207,0.000504,0.001233,0.41
20480,16,0.02,0.004696408910207,0.000387,0.001305,0.30
21504,1,0.40,0.007216870219731,0.000402,0.001006,0.40
21504,2,0.26,0.016517465457826,0.000408,0.000770,0.53
21504,3,0.24,0.009821036886397,0.000401,0.000563,0.71
21504,4,0.17,0.004054667838778,0.000407,0.000607,0.67
21504,5,0.13,0.002938596410207,0.000482,0.000753,0.64
21504,6,0.12,0.006361998827888,0.000485,0.000670,0.72
21504,7,0.07,0.001153665494555,0.000424,0.000815,0.52
21504,8,0.01,0.008594141685031,0.000439,0.004098,0.11
21504,9,0.05,0.004501879780269,0.000505,0.001145,0.44
21504,10,0.03,0.007850094065984,0.000427,0.001245,0.34
21504,11,0.01,0.002083725018365,0.000481,0.003137,0.15
21504,12,0.03,0.000967653589793,0.000418,0.001197,0.35
21504,13,0.02,0.001339677399317,0.000544,0.001845,0.29
21504,14,0.01,0.002827772637412,0.000411,0.003429,0.12
21504,15,0.02,0.000892465457826,0.000474,0.001482,0.32
21504,16,0.03,0.000706453553064,0.000527,0.001211,0.44
22528,1,0.48,0.009685755501116,0.000510,0.001064,0.48
22528,2,0.33,0.019628937319298,0.000510,0.000782,0.65
22528,3,0.22,0.009330641864752,0.000510,0.000765,0.67
22528,4,0.18,0.003471266864752,0.000529,0.000733,0.72
22528,5,0.12,0.002050812319298,0.000496,0.000811,0.61
22528,6,0.11,0.003453449044339,0.000495,0.000760,0.65
22528,7,0.04,0.001873255501116,0.000520,0.001757,0.30
22528,8,0.06,0.009312824044339,0.000496,0.001064,0.47
22528,9,0.05,0.005229017226157,0.000507,0.001117,0.45
22528,10,0.04,0.005406574044339,0.000433,0.001165,0.37
22528,11,0.05,0.002388108135248,0.000496,0.001001,0.50
22528,12,0.05,0.007537255862521,0.000505,0.000891,0.57
22528,13,0.03,0.000275244137479,0.000495,0.001214,0.41
22528,14,0.04,0.002032994498884,0.000516,0.001039,0.50
22528,15,0.03,0.002565664953430,0.000572,0.001318,0.43
22528,16,0.02,0.001873255501116,0.000496,0.001291,0.38
23552,1,0.54,0.006165498584120,0.000544,0.001015,0.54
23552,2,0.35,0.019412781192815,0.000544,0.000784,0.69
23552,3,0.22,0.007524194236294,0.000460,0.000683,0.67
23552,4,0.17,0.007524194236294,0.000489,0.000705,0.69
23552,5,0.15,0.002089411627598,0.000518,0.000703,0.74
23552,6,0.09,0.000627979676750,0.000436,0.000815,0.53
23552,7,0.10,0.000221205105859,0.000533,0.000757,0.70
23552,8,0.06,0.008100805763706,0.000445,0.000984,0.45
23552,9,0.05,0.007421457937619,0.000518,0.001050,0.49
23552,10,0.04,0.006062762285445,0.000526,0.001244,0.42
23552,11,0.05,0.001477164459358,0.000528,0.000918,0.58
23552,12,0.01,0.001647001415880,0.000549,0.005647,0.10
23552,13,0.03,0.000051368149337,0.000519,0.001225,0.42
23552,14,0.02,0.004873903589793,0.000518,0.001788,0.29
23552,15,0.05,0.001986675328924,0.000965,0.001370,0.70
23552,16,0.02,0.000288305763706,0.000527,0.001830,0.29
24576,1,0.32,0.007170367243540,0.000549,0.001713,0.32
24576,2,0.30,0.018889117243540,0.000522,0.000863,0.60
24576,3,0.20,0.008960731826873,0.000485,0.000806,0.60
24576,4,0.18,0.007658648493540,0.000550,0.000747,0.74
24576,5,0.11,0.003101356826873,0.000494,0.000892,0.55
24576,6,0.16,0.002613075576873,0.000737,0.000782,0.94
24576,7,0.02,0.000171669326873,0.000485,0.003313,0.15
24576,8,0.06,0.004060101506460,0.000485,0.000938,0.52
24576,9,0.07,0.009919476506460,0.000541,0.000911,0.59
24576,10,0.05,0.005687705673127,0.000485,0.000992,0.49
24576,11,0.04,0.002450315160207,0.000549,0.001148,0.48
24576,12,0.04,0.002106976506460,0.000464,0.000934,0.50
24576,13,0.03,0.004548382756460,0.000492,0.001323,0.37
24576,14,0.03,0.004711143173127,0.000540,0.001148,0.47
24576,15,0.04,0.003246299423127,0.000716,0.001245,0.58
24576,16,0.02,0.002595257756460,0.000541,0.002020,0.27
25600,1,0.52,0.005907346410207,0.000593,0.001132,0.52
25600,2,0.29,0.020751096410207,0.000540,0.000931,0.58
25600,3,0.27,0.007938596410207,0.000588,0.000720,0.82
25600,4,0.21,0.009188596410207,0.000595,0.000708,0.84
25600,5,0.16,0.001219846410207,0.000636,0.000804,0.79
25600,6,0.10,0.001844846410207,0.000506,0.000812,0.62
25600,7,0.06,0.001063596410207,0.000573,0.001288,0.44
25600,8,0.09,0.003311403589793,0.000576,0.000822,0.70
25600,9,0.06,0.006748903589793,0.000564,0.001058,0.53
25600,10,0.05,0.008467653589793,0.000500,0.000962,0.52
25600,11,0.04,0.000907346410207,0.000573,0.001254,0.46
25600,12,0.04,0.000655153589793,0.000579,0.001303,0.44
25600,13,0.04,0.000186403589793,0.000476,0.001031,0.46
25600,14,0.03,0.005030153589793,0.000477,0.001198,0.40
25600,15,0.03,0.005655153589793,0.000572,0.001269,0.45
25600,16,0.02,0.000967653589793,0.000572,0.001768,0.32
26624,1,0.49,0.007145327179438,0.000551,0.001136,0.49
26624,2,0.36,0.022319606025591,0.000603,0.000836,0.72
26624,3,0.28,0.002938596410207,0.000603,0.000727,0.83
26624,4,0.18,0.008197009871745,0.000603,0.000838,0.72
26624,5,0.01,0.002337634871745,0.000600,0.008990,0.07
26624,6,0.13,0.000234269487130,0.000586,0.000731,0.80
26624,7,0.01,0.000216451666716,0.000602,0.005942,0.10
26624,8,0.08,0.002920778589793,0.000593,0.000900,0.66
26624,9,0.06,0.004873903589793,0.000594,0.001068,0.56
26624,10,0.07,0.009982076666716,0.000596,0.000914,0.65
26624,11,0.04,0.001736673333284,0.000603,0.001244,0.48
26624,12,0.05,0.002487875256361,0.000594,0.000952,0.62
26624,13,0.03,0.000516932435947,0.000504,0.001124,0.45
26624,14,0.03,0.007127509359024,0.000518,0.001296,0.40
26624,15,0.03,0.005474865128255,0.000586,0.001504,0.39
26624,16,0.02,0.005925586282101,0.000486,0.001397,0.35
27648,1,0.52,0.009883040854651,0.000626,0.001198,0.52
27648,2,0.27,0.020155031595392,0.000555,0.001043,0.53
27648,3,0.29,0.001057809373170,0.000666,0.000763,0.87
27648,4,0.22,0.010751096410207,0.000625,0.000715,0.87
27648,5,0.10,0.003661976039836,0.000635,0.001330,0.48
27648,6,0.11,0.000678301737941,0.000609,0.000894,0.68
27648,7,0.11,0.004530031595392,0.000609,0.000766,0.80
27648,8,0.09,0.000099598034238,0.000623,0.000829,0.75
27648,9,0.06,0.002269736923127,0.000608,0.001080,0.56
27648,10,0.04,0.012252375812015,0.000524,0.001245,0.42
27648,11,0.05,0.000678301737941,0.000608,0.001008,0.60
27648,12,0.05,0.000244273960164,0.000620,0.001095,0.57
27648,13,0.04,0.000913133447244,0.000608,0.001274,0.48
27648,14,0.03,0.004150523960164,0.000523,0.001400,0.37
27648,15,0.03,0.007912098034238,0.000553,0.001066,0.52
27648,16,0.02,0.004584551737941,0.000626,0.001891,0.33
28672,1,0.61,0.007402882124492,0.000659,0.001086,0.61
28672,2,0.34,0.015075873195921,0.000554,0.000825,0.67
28672,3,0.23,0.005170739267350,0.000547,0.000796,0.69
28672,4,0.23,0.008937480338778,0.000703,0.000771,0.91
28672,5,0.03,0.004054667838778,0.000667,0.003980,0.17
28672,6,0.13,0.000148417838778,0.000713,0.000899,0.79
28672,7,0.08,0.005589266053064,0.000549,0.000938,0.59
28672,8,0.09,0.004176358946936,0.000630,0.000911,0.69
28672,9,0.04,0.001665198232650,0.000659,0.002024,0.33
28672,10,0.05,0.008501135732650,0.000545,0.001206,0.45
28672,11,0.05,0.004455376804079,0.000533,0.000946,0.56
28672,12,0.05,0.000409617875508,0.000645,0.001026,0.63
28672,13,0.05,0.001962033910207,0.000638,0.000953,0.67
28672,14,0.03,0.004734394661222,0.000673,0.001490,0.45
28672,15,0.03,0.006268992875508,0.000676,0.001385,0.49
28672,16,0.03,0.002502251804079,0.000631,0.001180,0.53
29696,1,0.58,0.009269415375724,0.000684,0.001185,0.58
29696,2,0.33,0.014792044686069,0.000684,0.001029,0.66
29696,3,0.23,0.004150880892965,0.000673,0.000992,0.68
